id	first_name	last_name	contributions	total_contributions
4141	Lex	Bouwman	[5.1.4.1.107.x1]	1
4142	Chris	Bowler	[5.2.4.1.35.x1]	1
4143	Timothy	Boyer	[5.1.4.1.113.x1]	1
4144	Pascale	Braconnot	[5.1.4.1.35.x1]	1
4145	Paulo	Brando	[5.2.4.1.16.x1]	1
4146	Achim	Brauer	[5.1.4.1.36.x1]	1
4147	Hannah	Brenkert-Smith	[5.2.4.1.113.x1]	1
4148	Francois-Marie	Breon	[5.1.2.127.35.x1]	1
4149	Harold	Brooks	[5.1.4.1.113.x1]	1
4150	Victor	Brovkin	[5.1.4.1.36.x1]	1
4151	Christopher J.	Brown	[5.2.4.1.6.x1]	1
4152	Josephine	Brown	[5.1.4.1.6.x1]	1
4153	Ross	Brown	[5.1.4.1.20.x1]	1
4154	Oliver	Browne	[5.1.4.1.117.x2]	2
4155	Lori M.	Bruhwiler	[5.1.4.1.113.x1]	1
4156	Claire	Brutel-Vuilmet	[5.1.4.1.35.x1]	1
4157	Halvard	Buhaug	[5.2.4.1.75.x1]	1
4158	Virginia	Burkett	[5.2.2.1.113.x1]	1
4159	Michael	Burrows	[5.2.4.1.117.x1]	1
4160	Colin	Butler	[5.2.4.1.6.x1]	1
4161	Karl W.	Butzer	[5.2.4.1.113.x1]	1
4162	Robert	Byrne	[5.1.4.1.113.x1]	1
4163	Rongshuo	Cai	[5.2.2.1.23.x1]	1
4164	Wenju	Cai	[5.1.4.1.6.x1]	1
4165	Kenneth	Caldeira	[5.1.4.1.113.x2]	2
4166	Philip	Cameron-Smith	[5.1.4.1.113.x1]	1
4167	Andrew	Campbell	[5.2.4.1.6.x1]	1
4168	Mark	Cane	[5.1.4.1.113.x1]	1
4169	Long	Cao	[5.1.4.1.23.x1|5.2.4.1.23.x1]	2
4170	Mark	Carey	[5.2.4.1.113.x2]	2
4171	Jessie	Carr	[5.2.4.1.113.x1]	1
4172	Mark	Carson	[5.1.4.1.36.x1]	1
4173	Leila V.	Carvalho	[5.1.4.1.113.x1]	1
4174	Jennifer	Catto	[5.1.4.1.6.x1]	1
4175	Dave	Chadee	[5.2.4.1.109.x1]	1
4176	Robin	Chadwick	[5.1.4.1.117.x1]	1
4177	Mohammed	Chahed	[5.2.4.1.110.x1]	1
4178	Don	Chambers	[5.1.4.1.113.x2]	2
4179	Ping	Chang	[5.1.4.1.113.x3]	3
4180	Jerome	Chappellaz	[5.1.4.1.35.x1]	1
4181	Monalisa	Chatterjee	[5.2.2.1.44.x1|5.2.4.1.44.x3]	4
4182	Anthony	Cheng	[5.2.4.1.113.x1]	1
4183	So-Min	Cheong	[5.2.4.1.96.x1]	1
4184	Frederic	Chevallier	[5.1.4.1.35.x1]	1
4185	Netra	Chhetri	[5.2.4.1.72.x2]	2
4186	Chineke Theo	Chidiezie	[5.2.4.1.74.x1]	1
4187	Yoshimitsu	Chikamoto	[5.1.4.1.113.x1]	1
4188	Paul	Chinowsky	[5.2.4.1.113.x1]	1
4189	Maria Vincenza	Chiriaco	[5.2.4.1.49.x1]	1
4190	Jung	Choi	[5.1.4.1.96.x1]	1
4191	Nikolaos	Christidis	[5.1.4.1.117.x1]	1
4192	Philippe	Ciais	[5.1.4.1.35.x1]	1
4193	Peter	Clark	[5.1.4.1.113.x2]	2
4194	Cory	Cleveland	[5.1.4.1.113.x1]	1
4195	Olivia	Clifton	[5.1.4.1.113.x1]	1
4196	J. Graham	Cogley	[5.1.4.1.20.x1]	1
4197	Daniel	Collins	[5.2.4.1.73.x1]	1
4198	Josefino	Comiso	[5.1.4.1.113.x1]	1
4199	Ulisses	Confalonieri	[5.2.4.1.16.x1]	1
4200	Peter	Convey	[5.2.4.1.117.x1]	1
4201	Edward	Cook	[5.1.4.1.113.x1]	1
4202	Kerry H.	Cook	[5.1.4.1.113.x1]	1
4203	Sarah	Cooley	[5.1.4.1.113.x1|5.2.4.1.113.x1]	2
4204	Owen	Cooper	[5.1.4.1.113.x1]	1
4205	Sarah	Cornell	[5.2.4.1.101.x1]	1
4206	Susanna	Corti	[5.1.4.1.49.x1]	1
4207	Dim	Coumou	[5.2.4.1.36.x1]	1
4208	Franck	Courchamp	[5.2.4.1.35.x1]	1
4209	Thomas	Crowley	[5.1.4.1.117.x1]	1
4210	Ulrich	Cubasch	[5.1.2.128.36.x1]	1
4211	Tracy	Cull	[5.2.4.1.95.x1]	1
4212	Stuart	Cunningham	[5.1.4.1.117.x1]	1
4213	Philippe	Cury	[5.2.4.1.35.x1]	1
4214	Lara	Cushing	[5.2.4.1.113.x1]	1
4215	Jo	da Silva	[5.2.4.1.117.x1]	1
4216	Aiguo	Dai	[5.1.4.1.113.x2]	2
4217	Stig B.	Dalsoren	[5.1.4.1.75.x1]	1
4218	John	Daniel	[5.1.4.1.113.x1]	1
4219	Purnamita	Dasgupta	[5.2.2.1.44.x1]	1
4220	Debra	Davidson	[5.2.2.1.20.x1]	1
4221	Jocelyn	Davies	[5.2.4.1.6.x1]	1
4222	Michael	Davies	[5.2.4.1.117.x1]	1
4223	Robert E.	Davis	[5.1.4.1.113.x1]	1
4224	Sean M.	Davis	[5.1.4.1.113.x1]	1
4225	Katharine	Davis Reich	[5.1.4.1.113.x1]	1
4226	Patrick	de Deckker	[5.1.4.1.6.x1]	1
4227	Belen Rodriguez	de Fonseca	[5.1.4.1.97.x1]	1
4228	Rob	de Loe	[5.2.4.1.20.x1]	1
4229	Viviane Vasconcellos	de Menezes	[5.1.4.1.6.x2]	2
4230	Anne	de Vernal	[5.1.4.1.20.x1]	1
4231	Keith	Dear	[5.2.4.1.6.x1]	1
4232	Anthony	Del Genio	[5.1.4.1.113.x1]	1
4233	Ana Pena	del Valle	[5.2.4.1.64.x1]	1
4234	Pablo	Del-Monte	[5.2.4.1.64.x1]	1
4235	Thierry	Delcroix	[5.1.4.1.35.x1]	1
4236	Barbara	Delmonte	[5.1.4.1.49.x1]	1
4237	Timothy	DelSole	[5.1.4.1.113.x1]	1
4238	Carlos	Demiguel	[5.2.4.1.97.x1]	1
4239	Frank	Dentener	[5.1.4.1.49.x1]	1
4240	Fatima	Denton	[5.2.2.1.106.x1]	1
4241	Andrew	Derocher	[5.2.4.1.20.x1]	1
4242	Clara	Deser	[5.1.4.1.113.x2]	2
4243	Thea	Dickinson	[5.2.4.1.20.x2]	2
4244	Pedro	DiNezio	[5.1.4.1.113.x1]	1
4245	Houria	Djoudi	[5.2.4.1.3.x1]	1
4246	Francisco	Doblas-Reyes	[5.1.4.1.97.x1]	1
4247	David	Dodman	[5.2.4.1.50.x1]	1
4248	Trond	Dokken	[5.1.4.1.75.x1]	1
4249	Catia M.	Domingues	[5.1.4.1.6.x2]	2
4250	Markus G.	Donat	[5.1.4.1.6.x1]	1
4251	Scott C.	Doney	[5.1.4.1.113.x2]	2
4252	Simon	Donner	[5.2.4.1.20.x1]	1
4253	John	Dore	[5.1.4.1.113.x1]	1
4254	Ellen	Douglas	[5.2.4.1.113.x1]	1
4255	Stephen	Dovers	[5.2.4.1.6.x1]	1
4256	Kirstin	Dow	[5.2.2.1.113.x1|5.2.4.1.113.x2]	3
4257	Harry J.	Dowsett	[5.1.4.1.113.x1]	1
4258	Carlos	Duarte	[5.2.4.1.97.x1]	1
4259	Patrice	Dumas	[5.2.4.1.35.x1]	1
4260	Paul	Durack	[5.1.4.1.113.x4]	4
4261	C. Mark	Eakin	[5.2.4.1.113.x1]	1
4262	Hallie	Eakin	[5.2.4.1.113.x1]	1
4263	Kristie L.	Ebi	[5.2.4.1.113.x4]	4
4264	Michael	Eby	[5.1.4.1.20.x2]	2
4265	Martin	Edwards	[5.2.4.1.117.x1]	1
4266	R. Lawrence	Edwards	[5.1.4.1.113.x1]	1
4267	Arne	Eide	[5.2.4.1.75.x1]	1
4268	Alexey	Eliseev	[5.1.4.1.86.x1]	1
4269	Kerry	Emanuel	[5.1.4.1.113.x2]	2
4270	Seita	Emori	[5.1.2.129.51.x1]	1
4271	Hirokazu	Endo	[5.1.4.1.51.x1]	1
4272	David B.	Enfield	[5.1.4.1.113.x1]	1
4273	Jan Willem	Erisman	[5.1.4.1.107.x1]	1
4274	Eugenie S.	Euskirchen	[5.1.4.1.113.x1]	1
4275	Amato	Evan	[5.1.4.1.113.x1]	1
4276	Maria Cristina	Facchini	[5.1.4.1.49.x1]	1
4277	Samuel	Fankhauser	[5.2.4.1.117.x1]	1
4278	John	Fasullo	[5.1.4.1.113.x1]	1
4279	Lucy	Faulkner	[5.2.4.1.117.x1]	1
4280	Richard	Feely	[5.1.4.1.113.x1]	1
4281	Graham	Feingold	[5.1.4.1.113.x1]	1
4282	Jose Gustavo	Feres	[5.2.4.1.16.x1]	1
4283	Xavier	Fettweis	[5.1.4.1.10.x1]	1
4284	Thierry	Fichefet	[5.1.4.1.10.x2]	2
4285	Rana	Fine	[5.1.4.1.113.x1]	1
4286	Kyla	Finlay	[5.2.4.1.6.x1]	1
4287	Vitali	Fioletov	[5.1.4.1.20.x1]	1
4288	Erich M.	Fischer	[5.1.4.1.102.x2]	2
4289	Hubertus	Fischer	[5.1.4.1.102.x1]	1
4290	Thomas	Fischer	[5.2.4.1.36.x1]	1
4291	Mark	Flanner	[5.1.4.1.113.x1]	1
4292	Gregory	Flato	[5.1.4.1.20.x1]	1
4293	Dominik	Fleitmann	[5.1.4.1.117.x1]	1
4294	Michael	Flint	[5.2.4.1.86.x1]	1
4295	Wendy	Foden	[5.2.4.1.95.x2]	2
4296	Mick	Follows	[5.2.4.1.113.x1]	1
4297	Bruce C.	Forbes	[5.2.4.1.34.x1]	1
4298	Chris	Forest	[5.1.4.1.113.x2]	2
4299	Piers	Forster	[5.1.2.130.117.x1|5.1.4.130.117.x4]	5
4300	Gavin	Foster	[5.1.4.1.117.x1]	1
4301	David	Frame	[5.1.4.1.73.x1]	1
4302	Bernard	Francou	[5.2.4.1.35.x1]	1
4303	Pierre	Friedlingstein	[5.1.2.131.117.x1|5.1.4.131.117.x1]	2
4304	Claus	Frohlich	[5.1.4.1.102.x1]	1
4305	Thomas	Frolicher	[5.2.4.1.113.x1]	1
4306	Ricardo	Fuentes	[5.2.4.1.64.x1]	1
4307	Jan	Fuglestvedt	[5.1.4.1.75.x1]	1
4308	Beth	Fulton	[5.2.4.1.6.x1]	1
4309	John	Fyfe	[5.1.4.1.20.x1]	1
4310	Sumetee Pahwa	Gajjar	[5.2.4.1.44.x1]	1
4311	Qingxian	Gao	[5.2.4.1.23.x1]	1
4312	Javier	Garcia-Serrano	[5.1.4.1.97.x1]	1
4313	Alex	Gardner	[5.1.4.1.113.x2]	2
4314	Rebecca	Garland	[5.2.4.1.95.x1]	1
4315	Rene	Garreaud	[5.2.4.1.22.x1]	1
4316	Karen	Garrett	[5.2.4.1.113.x1]	1
4317	Lydia	Gates	[5.1.4.1.36.x1]	1
4318	Jean-Pierre	Gattuso	[5.2.4.1.35.x1]	1
4319	Fatou	Gaye	[5.2.4.1.106.x1]	1
4320	Emiloa	Gbobaniyi	[5.1.4.1.74.x1|5.2.4.1.74.x1]	2
4321	Roland	Gehrels	[5.1.4.1.117.x1]	1
4322	Sebastian	Gerland	[5.1.4.1.75.x1]	1
4323	Dieter	Gerten	[5.2.4.1.36.x2]	2
4324	Steven	Ghan	[5.1.4.1.113.x1]	1
4325	Tran Van	Giai Phong	[5.2.4.1.121.x1]	1
4326	Alessandra	Giannini	[5.1.4.1.113.x1]	1
4327	Rianne	Giesen	[5.1.4.1.107.x1]	1
4328	Paul	Ginoux	[5.1.4.1.113.x1]	1
4329	Bruce	Glavovic	[5.2.4.1.73.x1]	1
4330	Peter	Gleckler	[5.1.4.1.113.x1]	1
4331	Solveig	Glomsrod	[5.2.4.1.75.x1]	1
4332	Daniel M.	Gnatz	[5.2.4.1.113.x1]	1
4333	Scott	Goetz	[5.2.4.1.113.x1]	1
4334	Kees Klein	Goldewijk	[5.1.4.1.107.x1]	1
4335	Nicola	Golding	[5.2.4.1.117.x1]	1
4336	Patrick	Gonzalez	[5.2.4.1.113.x2]	2
4337	Peter	Good	[5.1.4.1.117.x2]	2
4338	Simon	Good	[5.1.4.1.117.x1]	1
4339	Clare	Goodess	[5.1.4.1.117.x1]	1
4340	Hugues	Goosse	[5.1.4.1.10.x2]	2
4341	Aline	Govin	[5.1.4.1.36.x1]	1
4342	Claire	Granier	[5.1.4.1.35.x2]	2
4343	Rune Grand	Graverson	[5.1.4.1.101.x1]	1
4344	Lesley	Gray	[5.1.4.1.117.x2]	2
4345	Donna	Green	[5.2.4.1.6.x1]	1
4346	Stefan	Greiving	[5.2.4.1.36.x1]	1
4347	Ralf	Greve	[5.1.4.1.51.x1]	1
4348	Stephen	Griffies	[5.1.4.1.113.x2]	2
4349	Nicolas	Gruber	[5.1.4.1.102.x2]	2
4350	Stephan	Gruber	[5.1.4.1.102.x1]	1
4351	Virginie	Guemas	[5.1.4.1.97.x1]	1
4352	Don	Gunasekera	[5.2.4.1.6.x1]	1
4353	Kevin	Gurney	[5.1.4.1.113.x1]	1
4354	Christian	Haas	[5.1.4.1.20.x1]	1
4355	Jon Ove	Hagen	[5.1.4.1.75.x1]	1
4356	Jeremy	Haggar	[5.2.4.1.117.x1]	1
4357	Joanna	Haigh	[5.1.4.1.117.x1]	1
4358	Leopold	Haimberger	[5.1.4.1.7.x1]	1
4359	Simon	Hales	[5.2.4.1.73.x1]	1
4360	Alex	Hall	[5.1.4.1.113.x1]	1
4361	Stephane	Hallegatte	[5.2.4.1.35.x1]	1
4362	Ben	Halpern	[5.2.4.1.113.x1]	1
4363	John	Handmer	[5.2.4.1.6.x1]	1
4364	Edward	Hanna	[5.1.4.1.117.x1]	1
4365	Gerrit	Hansen	[5.2.4.1.36.x1]	1
4366	Julia	Hargreaves	[5.1.4.1.51.x1]	1
4367	Annamalai	Hariharasubramanian	[5.1.4.1.113.x1]	1
4368	Garth	Harmsworth	[5.2.4.1.73.x1]	1
4369	Paula	Harrison	[5.2.4.1.117.x1]	1
4370	Sandy	Harrison	[5.1.4.1.6.x1]	1
4371	Dennis	Hartmann	[5.1.2.132.113.x1]	1
4372	Blane	Harvey	[5.2.4.1.117.x1]	1
4373	Masahiro	Hashizume	[5.2.4.1.51.x1]	1
4374	Ed	Hawkins	[5.1.4.1.117.x1|5.2.4.1.117.x1]	2
4375	Mary	Hayden	[5.2.4.1.113.x2]	2
4376	Alan	Haywood	[5.1.4.1.117.x1]	1
4377	Isaac	Held	[5.1.4.1.113.x1]	1
4378	Mark	Hemer	[5.1.4.1.6.x2]	2
4379	Andreas	Hemp	[5.2.4.1.36.x1]	1
4380	Paul J.	Hezel	[5.1.4.1.10.x1]	1
4381	Thomas	Hickler	[5.2.4.1.36.x1]	1
4382	Yasuaki	Hijioka	[5.2.2.1.51.x1]	1
4383	Shu-Peng	Ho	[5.1.4.1.113.x1]	1
4384	Alistair	Hobday	[5.2.4.1.6.x1]	1
4385	Regine	Hock	[5.1.4.1.20.x2|5.2.4.1.20.x1]	3
4386	Jennifer	Hodbod	[5.2.4.1.117.x1]	1
4387	Dominic	Hodgson	[5.2.4.1.117.x1]	1
4388	Oivind	Hodnebrog	[5.1.4.1.75.x1]	1
4389	Ove	Hoegh-Guldberg	[5.2.2.1.6.x1|5.2.4.1.6.x2]	3
4390	Eileen	Hofmann	[5.2.4.1.113.x2]	2
4391	Simon J.	Holgate	[5.1.4.1.117.x1]	1
4392	David	Holland	[5.1.4.1.113.x1]	1
4393	Greg	Holland	[5.1.4.1.113.x1]	1
4394	Christopher	Hollis	[5.1.4.1.73.x1]	1
4395	Christopher	Holmes	[5.1.4.1.113.x1]	1
4396	Corinna	Hoose	[5.1.4.1.36.x1]	1
4397	Brett	Hopwood	[5.1.4.1.113.x1]	1
4398	Ben	Horton	[5.1.4.1.113.x1]	1
4399	Richard A.	Houghton	[5.1.4.1.113.x1]	1
4400	Sander	Houweling	[5.1.4.1.107.x1]	1
4401	Mark	Howden	[5.2.4.1.6.x1]	1
4402	Solomon	Hsiang	[5.2.4.1.113.x2]	2
4403	Ping	Huang	[5.1.4.1.23.x1]	1
4404	Markus	Huber	[5.1.4.1.102.x1]	1
4405	Graeme	Hugo	[5.2.4.1.6.x1]	1
4406	Elizabeth	Hunke	[5.1.4.1.113.x1]	1
4407	Alistair	Hunt	[5.2.4.1.117.x1]	1
4408	John	Hunter	[5.1.4.1.6.x1]	1
4409	Stephen	Hunter	[5.1.4.1.117.x1]	1
4410	George	Hurtt	[5.1.4.1.113.x1]	1
4411	Matthias	Huss	[5.1.4.1.102.x1]	1
4412	George	Hutchinson	[5.2.4.1.117.x1]	1
4413	Philippe	Huybrechts	[5.1.4.1.10.x2]	2
4414	David	Hydes	[5.1.4.1.117.x1]	1
4415	Maria Eugenia	Ibarraran Viniegra	[5.2.4.1.64.x1]	1
4416	Tatiana	Ilyina	[5.1.4.1.36.x1]	1
4417	Johnna	Infanti	[5.1.4.1.113.x1]	1
4418	John	Ingram	[5.2.4.1.117.x1]	1
4419	William	Ingram	[5.1.4.1.117.x1]	1
4420	Masayoshi	Ishii	[5.1.4.1.51.x2]	2
4421	Masahiko	Isobe	[5.2.4.1.51.x1]	1
4422	Detelina	Ivanova	[5.1.4.1.113.x1]	1
4423	Sue	Jackson	[5.2.4.1.6.x1]	1
4424	Daniel	Jacob	[5.1.4.1.113.x1]	1
4425	Stanley	Jacobs	[5.1.4.1.113.x1]	1
4426	Andrew D.	Jacobson	[5.1.4.1.113.x1]	1
4427	Atul	Jain	[5.1.4.1.113.x1]	1
4428	Catherine	Jampel	[5.2.4.1.113.x1]	1
4429	Eystein	Jansen	[5.1.2.133.75.x1]	1
4430	Emily	Janssen	[5.1.4.1.113.x1]	1
4431	Guy	Jobbins	[5.2.4.1.117.x1]	1
4432	Jasmin	John	[5.1.4.1.113.x1]	1
4433	Gregory	Johnson	[5.1.4.1.113.x3]	3
4434	Matt	Johnston	[5.2.4.1.113.x1]	1
4435	David	Jones	[5.2.4.1.6.x1]	1
4436	Olaf	Jonkeren	[5.2.4.1.49.x1]	1
4437	Fortunat	Joos	[5.1.4.1.102.x1]	1
4438	Manoj	Joshi	[5.1.4.1.117.x1]	1
4439	Ian	Joughin	[5.1.4.1.113.x1]	1
4440	Masa	Kageyama	[5.1.4.1.35.x1]	1
4441	Shinjiro	Kanae	[5.2.4.1.51.x1]	1
4442	Torsten	Kanzow	[5.1.4.1.36.x1]	1
4443	Jed O.	Kaplan	[5.1.4.1.102.x2]	2
4444	Manmohan	Kapshe	[5.2.4.1.44.x1]	1
4445	David	Karl	[5.1.4.1.113.x1]	1
4446	Ashok	Karumuri	[5.1.4.1.44.x1]	1
4447	Georg	Kaser	[5.1.4.1.7.x4]	4
4448	Frank	Kaspar	[5.1.4.1.36.x1]	1
4449	Etsushi	Kato	[5.1.4.1.51.x1]	1
4450	Caroline	Katsman	[5.1.4.1.107.x1]	1
4451	Jack	Katzfey	[5.1.4.1.6.x1]	1
4452	Alexander	Kazmin	[5.1.4.1.86.x1]	1
4453	Ralph	Keeling	[5.1.4.1.113.x1]	1
4454	Klaus	Keller	[5.2.4.1.113.x1]	1
4455	John	Kennedy	[5.1.4.1.117.x1]	1
4456	Elizabeth	Kent	[5.1.4.1.117.x1]	1
4457	Stuart	Kent	[5.2.4.1.6.x1]	1
4458	Veli-Matti	Kerminen	[5.1.4.1.34.x1]	1
4459	Carina	Keskitalo	[5.2.4.1.101.x1]	1
4460	Robert	Key	[5.1.4.1.113.x1]	1
4461	Samar	Khatiwala	[5.1.4.1.113.x2]	2
4462	Darren	King	[5.2.4.1.73.x1]	1
4463	Stefan	Kinne	[5.1.4.1.36.x1]	1
4464	Miko	Kirschbaum	[5.2.4.1.73.x1]	1
4465	Stefanie	Kirschke	[5.1.4.1.35.x1]	1
4466	Ben	Kirtman	[5.1.2.135.113.x1]	1
4467	Roger	Kitching	[5.2.2.1.6.x1]	1
4468	Erik	Kjellstrom	[5.1.4.1.101.x1]	1
4469	Tord	Kjellstrom	[5.2.4.1.73.x1]	1
4470	Stephen A.	Klein	[5.1.4.1.113.x1]	1
4471	Joan	Kleypas	[5.1.4.1.113.x1|5.2.4.1.113.x1]	2
4472	Zbigniew	Klimont	[5.1.4.1.7.x1]	1
4473	Silvia	Kloster	[5.1.4.1.36.x1]	1
4474	Jeff	Knight	[5.1.4.1.117.x2]	2
4475	Andrew	Knoll	[5.2.4.1.113.x1]	1
4476	Thomas	Knutson	[5.1.4.1.113.x3]	3
4477	Reto	Knutti	[5.1.2.136.102.x1|5.1.4.136.102.x2]	3
4478	Mark	Koetse	[5.2.4.1.107.x1]	1
4479	Makoto	Koike	[5.1.4.1.51.x1]	1
4480	Leonard	Konikow	[5.1.4.1.113.x1]	1
4481	Robert	Kopp	[5.1.4.1.113.x1|5.2.4.1.113.x1]	2
4482	Janina	Korper	[5.1.4.1.36.x1]	1
4483	James	Kossin	[5.1.4.1.113.x2]	2
4484	Andrey G.	Kostianoy	[5.2.4.1.86.x1]	1
4485	Sari	Kovats	[5.2.2.1.117.x1|5.2.4.1.117.x2]	3
4486	Charles	Koven	[5.1.4.1.113.x1]	1
4487	Werner	Krauss	[5.2.4.1.36.x1]	1
4488	Ben	Kravitz	[5.1.4.1.113.x1]	1
4489	Gerhard	Krinner	[5.1.4.1.35.x2]	2
4490	Carolien	Kroeze	[5.1.4.1.107.x1]	1
4491	Ashwini	Kulkarni	[5.1.4.1.44.x1]	1
4492	Koteswara  Rao	Kundeti	[5.1.4.1.44.x1]	1
4493	Howard	Kunreuther	[5.2.4.1.113.x1]	1
4494	Yochanan	Kushnir	[5.1.4.1.113.x1]	1
4495	Ronald	Kwok	[5.1.4.1.113.x1]	1
4496	Benjamin	Laken	[5.1.4.1.97.x1]	1
4497	Jean-Francois	Lamarque	[5.1.4.1.113.x1]	1
4498	Amaelle	Landais	[5.1.4.1.35.x1]	1
4499	Felix	Landerer	[5.1.4.1.113.x1]	1
4500	Patricia Romero	Lankao	[5.2.2.1.64.x1|5.2.4.1.64.x1]	2
4501	Joan Nymand	Larsen	[5.2.2.1.43.x1]	1
4502	Keith	Lassey	[5.1.4.1.73.x1]	1
4503	K. M.	Lau	[5.1.4.1.113.x1]	1
4504	Rachel M.	Law	[5.1.4.1.6.x1]	1
4505	Josh	Lawler	[5.2.4.1.113.x1]	1
4506	Anne	Le Brocq	[5.1.4.1.117.x1]	1
4507	Paul	Leadley	[5.2.4.1.35.x1]	1
4508	Matthew	Lebsock	[5.1.4.1.113.x1]	1
4509	Kitack	Lee	[5.1.4.1.96.x1]	1
4510	Robert W.	Lee	[5.1.4.1.117.x1]	1
4511	Tong	Lee	[5.1.4.1.113.x1]	1
4512	Peter	Lemke	[5.1.2.137.36.x1]	1
4513	Jan	Lenaerts	[5.1.4.1.107.x1]	1
4514	Geert	Lenderink	[5.1.4.1.107.x1]	1
4515	Chris	Lennard	[5.1.4.1.95.x1|5.2.4.1.95.x1]	2
4516	Andrew	Lenton	[5.1.4.1.6.x1]	1
4517	Eric	Leuliette	[5.1.4.1.113.x1]	1
4518	Lisa	Levin	[5.2.4.1.113.x1]	1
4519	Camille	Li	[5.1.4.1.75.x1]	1
4520	Hongmei	Li	[5.1.4.1.36.x1]	1
4521	Rachel	Licker	[5.2.4.1.113.x1]	1
4522	Spencer	Liddicoat	[5.1.4.1.117.x1]	1
4523	Stefan	Ligtenberg	[5.1.4.1.107.x1]	1
4524	Erda	Lin	[5.2.2.1.23.x1]	1
4525	Renping	Lin	[5.1.4.1.23.x1]	1
4526	Markus	Lindner	[5.2.4.1.34.x1]	1
4527	Graeme	Lindsay	[5.2.4.1.73.x1]	1
4528	Erin	Lipp	[5.2.4.1.113.x1]	1
4529	Leslie	Lipper	[5.2.4.1.49.x1]	1
4530	Heike	Lischke	[5.2.4.1.102.x1]	1
4531	Christopher	Little	[5.1.4.1.113.x1]	1
4532	Gita L.	Ljubicic	[5.2.4.1.20.x1]	1
4533	David	Lobell	[5.2.2.1.113.x1|5.2.4.1.113.x2]	3
4534	Bruno	Locatelli	[5.2.4.1.35.x1]	1
4535	Mike	Lockwood	[5.1.4.1.117.x1]	1
4536	Norman	Loeb	[5.1.4.1.113.x1]	1
4537	Harald	Loeng	[5.2.4.1.75.x1]	1
4538	Ulrike	Lohmann	[5.1.4.1.102.x1]	1
4539	Mark R.	Lomas	[5.1.4.1.117.x1]	1
4540	Feliu	Lopez-i-Gelats	[5.2.4.1.97.x1]	1
4541	Teresa	Losada	[5.1.4.1.97.x1]	1
4542	Fraser	Lott	[5.1.4.1.117.x1]	1
4543	Jian	Lu	[5.1.4.1.113.x2]	2
4544	Xixi	Lu	[5.2.4.1.92.x1]	1
4545	Christopher	Lucas	[5.1.4.1.6.x1]	1
4546	Wolfgang	Lucht	[5.1.4.1.36.x1]	1
4547	Jo	Luck	[5.2.4.1.6.x1]	1
4548	Eva	Ludi	[5.2.4.1.117.x1]	1
4549	Daniel	Lunt	[5.1.4.1.117.x1]	1
4550	Yiqi	Luo	[5.1.4.1.113.x1]	1
4551	Georgina	Mace	[5.2.4.1.117.x1]	1
4552	Katharine	Mach	[5.2.2.1.113.x1|5.2.4.1.113.x1]	2
4553	Neil	Mackellar	[5.1.4.1.95.x1]	1
4554	Victor	Magana	[5.1.4.1.64.x1]	1
4555	Graciela	Magrin	[5.2.2.1.5.x1]	1
4556	Shobha	Maharaj	[5.2.4.1.109.x1]	1
4557	Irina	Mahlstein	[5.1.4.1.102.x1]	1
4558	Natalie	Mahowald	[5.1.4.1.113.x3]	3
4559	Takashi	Maki	[5.1.4.1.51.x1]	1
4560	Valentina	Mara	[5.2.4.1.85.x1]	1
4561	Sarshen	Marais	[5.2.4.1.95.x1]	1
4562	Jose	Marengo	[5.2.2.1.16.x1]	1
4563	Andrei	Marin	[5.2.4.1.75.x1]	1
4564	Anil	Markandya	[5.2.2.1.97.x1]	1
4565	Thorsten	Markus	[5.1.4.1.113.x1]	1
4566	Gregg	Marland	[5.1.4.1.113.x1]	1
4567	Jochem	Marotzke	[5.1.2.138.36.x1|5.1.4.138.36.x1]	2
4568	Gareth	Marshall	[5.1.4.1.117.x1]	1
4569	George	Marston	[5.1.4.1.117.x1]	1
4570	Yiheyis	Maru	[5.2.4.1.6.x1]	1
4571	Ben	Marzeion	[5.1.4.1.7.x2]	2
4572	Andrew	Maskrey	[5.2.4.1.117.x1]	1
4573	Rob	Massom	[5.1.4.1.6.x1]	1
4574	Francois	Massonnet	[5.1.4.1.10.x1]	1
4575	Luis Jose	Mata	[5.2.4.1.120.x1]	1
4576	H. Damon	Matthews	[5.1.4.1.20.x3]	3
4577	Andreas	Matzarakis	[5.2.4.1.36.x1]	1
4578	Emilio	Mayorga	[5.1.4.1.113.x1]	1
4579	Bruce	McCarl	[5.2.2.1.113.x1]	1
4580	Nancy	McCarthy	[5.2.4.1.113.x1]	1
4581	Chuck	McClain	[5.2.4.1.113.x1]	1
4582	Jan	McDonald	[5.2.4.1.6.x1]	1
4583	Melanie	McField	[5.2.4.1.113.x1]	1
4584	Melodie	McGeoch	[5.2.4.1.6.x1]	1
4585	Justin	McGrath	[5.2.4.1.113.x1]	1
4586	Shayne	McGregor	[5.1.4.1.6.x1]	1
4587	Kathleen	McInnes	[5.1.4.1.6.x1]	1
4588	Kathy	McInnes	[5.2.4.1.6.x1]	1
4589	Skip	McKinnell	[5.2.4.1.20.x1]	1
4590	Roger	McLean	[5.2.2.1.6.x1]	1
4591	Tony	McMichael	[5.2.4.1.6.x1]	1
4592	Carol	McSweeney	[5.2.4.1.117.x1]	1
4593	Reinhard	Mechler	[5.2.4.1.36.x1]	1
4594	Malte	Meinshausen	[5.1.4.1.36.x2]	2
4595	Joe R.	Melton	[5.1.4.1.20.x1]	1
